,0,1
16716,"['삼촌', '은', '딸', '이', '두', '명', '있다', '둘', '이', '쌍둥이', '예요']",10
16717,"['아빠', '랑', '자기', '전', '에', '침대', '에서', '책', '읽다', '게', '좋다']",10
16718,"['나다', '모르다', '엄마', '한테', '물어', '보다']",10
16719,"['너', '지금', '나', '때리다', '엄마', '한테', '이르다', '거야']",10
16720,"['나', '지금', '숙제', '하고', '있다']",10
16721,"['우리', '엄마', '는', '선생님', '이야']",10
16722,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",10
16723,"['여름', '방학', '때', '울산', '이', '모집', '에', '놀다', '갈다', '거', '에요']",10
16724,"['나다', '보여주다', '한번', '만', '해', '보다']",10
16725,"['엄마', '랑', '삼촌', '은', '남매', '사다']",10
16726,"['저', '는', '할머니', '외할아버지', '랑', '같이', '살다']",10
16727,"['삼촌', '은', '나이', '가', '서른', '살이', '넘다', '결혼', '은', '하다', '않다']",10
16728,"['저', '는', '남동생', '이', '하다', '명', '있다']",10
16729,"['우리', '할머니', '가', '이', '모자', '뜨개질', '로', '만들다', '거', '예요']",10
16730,"['삼촌', '은', '기타', '를', '자다', '치다']",10
16731,"['고모', '네', '집', '에', '가면', '사촌', '동생', '이랑', '같이', '놀다', '재밌다']",10
16732,"['우리', '할머니', '는', '요리', '를', '자다', '하다']",10
16733,"['우리', '집', '에는', '이모', '가', '주신', '고양이', '가', '두', '마리', '있다']",10
16734,"['놀이터', '갈래', '엄마', '한테', '물어보다']",10
16735,"['일학년', '때', '는', '아빠', '가', '아침', '에', '학교', '갈다', '때', '같이', '가다']",10
16736,"['삼촌', '은', '내', '가', '말', '하다', '거', '다', '만들다', '주다']",10
16737,"['엄마', '가', '티비', '보다', '되다', '진짜']",10
16738,"['할아버지', '댁', '은', '바닷가', '라서', '여름', '에', '가면', '물놀이', '를', '하다', '놀다']",10
16739,"['엄마', '가', '자전거', '어떻다', '타다', '가르치다', '주다']",10
16740,"['우리', '아빠', '는', '회사원', '이에요']",10
16741,"['우리', '아빠', '는', '웃음', '소리', '가', '되게', '크다']",10
16742,"['저희', '는', '할머니', '랑', '같이', '살다']",10
16743,"['우리', '아빠', '는', '은행', '에서', '일해']",10
16744,"['고모', '랑', '게임', '하다', '게', '재밌다']",10
16745,"['이모', '는', '중학교', '영어', '선생님', '이에요']",10
16746,"['저', '는', '엄마', '가', '제일', '좋다']",10
16747,"['할아버지', '는', '희다', '머리', '가', '많다', '눈', '이', '나쁘다', '안경', '을', '써다']",10
16748,"['제', '동생', '은', '제', '말', '을', '자다', '안', '들다']",10
16749,"['우리', '삼촌', '은', '베트남', '에', '있다']",10
16750,"['나다', '하다', '나다', '해보다', '싶다']",10
16751,"['이', '거', '내', '거', '잖다', '만', '지지', '마']",10
16752,"['우리', '가족', '은', '네', '명', '이에요']",10
16753,"['내', '동생', '은', '유치원', '다니다']",10
16754,"['나', '는', '여동생', '이', '있다']",10
16755,"['저', '랑', '제', '동생', '은', '쌍둥이', '에요']",10
16756,"['할머니', '는', '아직도', '저', '를', '애기', '라고', '불다']",10
16757,"['우리', '가족', '은', '네', '명', '이야']",10
16758,"['할머니', '는', '희다', '머리', '가', '많다', '염색', '을', '해', '요']",10
16759,"['삼촌', '이', '이번', '주말', '에', '숙모', '가', '되다', '분과', '같이', '오다', '하다']",10
16760,"['고모', '랑', '주말', '(', 'SP', ':', '에다가', ')', '레고', '하다', '게', '너무', '재미있다']",10
16761,"['저희', '는', '말티즈', '하다', '마리', '를', '키우다']",10
16762,"['고모', '가', '열', '살', '생일', '선물', '로', '제', '가', '제일', '갖다', '싶다', '레고', '를', '사주다']",10
16763,"['할아버지', '는', '머리', '가', '하', '얘', '요']",10
16764,"['하다', '달', '에', '하다', '번', '수원', '할머니', '네', '집', '에', '가요']",10
16765,"['삼촌', '이랑', '레고', '만들다', '게', '좋다']",10
16766,"['엄마', '가', '밥', '먹다', '빨리', '나오다']",10
16767,"['우리', '삼촌', '은', '베트남', '에', '있다']",8
16768,"['우리', '할머니', '는', '시골', '에', '사다']",8
16769,"['시끄럽다', '떠들다', '얄밉다']",8
16770,"['우리', '이모', '는', '미국', '에', '살', '아']",8
16771,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '을', '해']",8
16772,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",8
16773,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",8
16774,"['우리', '가족', '은', '네', '명', '이야']",8
16775,"['우리', '아빠', '는', '은행', '에서', '일해']",8
16776,"['나', '는', '여동생', '이', '있다']",8
16777,"['우리', '엄마', '는', '선생님', '이야']",8
16778,"['시끄럽다', '떠들다', '얄밉다']",10
16779,"['우리', '아빠', '는', '은행', '에서', '일해']",10
16780,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '을', '해']",10
16781,"['우리', '엄마', '는', '선생님', '이야']",10
16782,"['우리', '이모', '는', '미국', '살', '아']",10
16783,"['우리', '할머니', '는', '시골', '에', '사다']",10
16784,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",10
16785,"['우리', '가족', '은', '네', '명', '이야']",10
16786,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",10
16787,"['우리', '삼촌', '은', '베트남', '에', '있다']",10
16788,"['나', '는', '여동생', '이', '있다']",10
16789,"['맛있다', '나다', '하다', '입', '만']",10
16790,"['엄마', '는', '게임', '하다', '걸', '싫어하다', '이모', '집', '에', '가면', '게임', '을', '실컷', '하다', '수', '있다']",10
16791,"['나', '숙제', '하다', '해', '방해', '하다', '마']",10
16792,"['우리', '가족', '은', '네', '명', '이에요']",10
16793,"['너', '지금', '나', '때리다', '엄마', '한테', '이르다', '거야']",10
16794,"['삼촌', '은', '내', '가', '말', '하다', '거', '다', '만들다', '주다']",10
16795,"['우리', '아빠', '는', '회사원', '이에요']",10
16796,"['이', '책', '다', '보다', '이제', '내', '가', '보다', '돼다']",10
16797,"['삼촌', '은', '나이', '가', '서른', '살이', '넘다', '결혼', '은', '하다', '않다']",10
16798,"['이모', '는', '저', '랑', '자다', '놀다', '주다']",10
16799,"['고모', '랑', '게임', '하다', '게', '재밌다']",10
16800,"['제', '동생', '은', '제', '물건', '을', '자꾸', '가져가다']",10
16801,"['이', '거', '내', '거', '잖다', '만', '지지', '마']",10
16802,"['고모', '가', '열', '살', '생일', '선물', '로', '제', '가', '제일', '갖다', '싶다', '레고', '를', '사주다']",10
16803,"['저', '랑', '제', '동생', '은', '세', '살', '차이', '가', '나요']",10
16804,"['우리', '가족', '은', '엄마', '아빠', '나', '세', '명', '이', '요']",10
16805,"['내', '동생', '은', '유치원', '다니다']",10
16806,"['하다', '달', '에', '하다', '번', '수원', '할머니', '네', '집', '에', '가요']",10
16807,"['우리', '집다', '고양이', '를', '키우다']",10
16808,"['삼촌', '은', '기타', '를', '자다', '치다']",10
16809,"['삼촌', '이', '오시', '면', '제', '방', '에서', '같이', '게임', '하다']",10
16810,"['할머니', '집', '에', '놀다', '갈다', '때', '마다', '제', '가', '좋아하다', '음식', '을', '많이', '만들다', '줄다']",10
16811,"['저', '는', '엄마', '도', '좋다', '아빠', '도', '좋다']",10
16812,"['밥', '먹다', '하래', '이', '거', '다', '정리', '하다']",10
16813,"['우리', '아빠', '는', '키', '가', '크다']",10
16814,"['할아버지', '는', '책', '을', '보다', '때', '돋보기', '를', '써다']",10
16815,"['저', '는', '동생', '한테', '재미있다', '동화책', '을', '자주', '읽다']",10
16816,"['할머니', '네', '집', '근처', '에', '바다', '가', '있다', '자주', '놀다', '가요']",10
16817,"['나', '지금', '숙제', '하고', '있다']",10
16818,"['할머니', '는', '희다', '머리', '가', '많다', '염색', '을', '해', '요']",10
16819,"['놀이터', '갈래', '엄마', '한테', '물어보다']",10
16820,"['나다', '모르다', '엄마', '한테', '물어', '보다']",10
16821,"['우리', '할머니', '는', '요리', '를', '자다', '하다']",10
16822,"['엄마', '는', '저', '한테', '항상', '양보', '하', '라고', '하다', '동생', '편', '만', '들다']",10
16823,"['동생', '이', '생기', '면', '잘', '하다', '줄', '거', '예요']",10
16824,"['저', '는', '할머니', '외할아버지', '랑', '같이', '살다']",10
16825,"['너', '숙제', '다', '하다', '게임', '하다', '돼다']",10
16826,"['제', '동생', '은', '제', '말', '을', '자다', '안', '들다']",10
16827,"['엄마', '가', '밥', '먹다', '빨리', '나오다']",10
16828,"['할아버지', '는', '희다', '머리', '가', '많다', '눈', '이', '나쁘다', '안경', '을', '써다']",10
16829,"['엄마', '뱃속', '에', '동생', '이', '있다', '다음', '달', '에', '동생', '이', '태어나다']",10
16830,"['저', '는', '남동생', '이', '하다', '명', '있다']",10
16831,"['저', '는', '여동생', '두', '명', '이', '있다']",10
16832,"['여름', '방학', '때', '울산', '이', '모집', '에', '집', '에', '놀다', '갈다', '거', '에요']",10
16833,"['할아버지', '랑', '문구점', '같이', '가기', '로', '약속', '을', '하다']",10
16834,"['아빠', '는', '주말', '에', '저', '랑', '자다', '놀다']",10
16835,"['저희', '는', '말티즈', '하다', '마리', '를', '키우다']",10
16836,"['나', '이', '거', '볼', '거야', '조용하다', '해']",10
16837,"['이모', '집', '에', '가면', '제', '가', '좋아하다', '사촌', '들', '과', '놀', '수', '있다', '벌써', '부터', '기대다', '요']",10
16838,"['우리', '집', '에', '강아지', '두', '마리', '있다']",10
16839,"['나다', '보여주다', '한번', '만', '해', '보다']",10
16840,"['아빠', '회사', '에', '명동', '에', '있다', '주말', '에', '놀다', '간', '적', '이', '있다']",10
16841,"['조립', '하다', '어렵다', '레고', '도', '고모', '가', '척척', '만들다', '줄다']",10
16842,"['엄마', '가', '티비', '보다', '되다', '진짜']",10
16843,"['우리', '엄마', '가', '세상', '에서', '제일', '예쁘다']",10
16844,"['삼촌', '방', '에', '가면', '은', '컴퓨터', '크다', '게', '있다']",10
16845,"['저', '는', '엄마', '가', '제일', '좋다']",10
16846,"['할아버지', '는', '머리', '가', '하', '얘', '요']",10
16847,"['고모', '랑', '주말', '마다', '레고', '하다', '게', '너무', '재미있다']",10
16848,"['저', '는', '동생', '이', '가끔', '미우다', '때', '가', '있다']",10
16849,"['저희', '는', '할머니', '랑', '같이', '살다']",10
16850,"['할머니', '는', '희다', '머리', '가', '많다']",10
16851,"['저', '도', '아빠', '랑', '닮다', '그렇다', '키', '가', '크다']",10
16852,"['삼촌', '이', '이번', '주말', '에', '숙모', '가', '되다', '분과', '같이', '오다', '하다']",10
16853,"['나다', '하다', '나다', '해보다', '싶다']",10
16854,"['엄마', '가', '학교', '에', '데리다', '오다', '때', '가', '너무', '기', '달다']",10
16855,"['이모', '는', '중학교', '영어', '선생님', '이에요']",10
16856,"['삼촌', '이랑', '레고', '만들다', '게', '좋다']",10
16857,"['우리', '집', '에', '이모', '가', '주신', '고양이', '두', '마리', '가', '있다']",10
16858,"['저', '랑', '제', '동생', '은', '쌍둥이', '에요']",10
16859,"['내일', '내', '동생', '생일', '이에요']",10
16860,"['이모', '생일', '이어서', '케이크', '사다']",10
16861,"['어제', '할머니', '생신', '이', '셔', '서', '파티', '를', '하다']",10
16862,"['이모', '네', '갈다', '거', '예요', '이모', '부', '생신', '이래', '요']",10
16863,"['어제', '우리', '가', '아빠', '생일', '이다']",10
16864,"['내', '동생', '은', '겨울', '에', '태어나다']",10
16865,"['할머니', '생신', '은', '다음', '달이다']",10
16866,"['제', '생일', '은', '시월', '이에요']",10
16867,"['그저께', '할아버지', '생신', '파티', '하다']",10
16868,"['엄마', '생일', '에', '맛있다', '거', '먹다', '갈다', '거', '예요']",10
16869,"['다음', '주', '에', '할아버지', '생신', '이래', '요']",10
16870,"['이번', '주', '토요일', '은', '아빠', '생일', '이에요']",10
16871,"['오늘', '은', '우리', '엄마', '생일', '이에요']",10
16872,"['아빠', '생일', '이어서', '생일', '카드', '써다']",10
16873,"['이모', '는', '엄마', '보다', '나이', '가', '많다', '엄마', '랑', '자다', '많이', '닮다']",10
16874,"['지금', '나', '때리다', '엄마', '한테', '이르다', '거야']",10
16875,"['우리', '할머니', '는', '시골', '에', '사다']",10
16876,"['이', '거', '내', '거', '잖다', '만', '지지', '마']",10
16877,"['고모', '랑', '주말', '마다', '레고', '하다', '게', '너무', '재미있다']",10
16878,"['리', '가족', '은', '엄마', '아빠', '나', '세', '명', '있다']",10
16879,"['밥', '먹다', '하래', '이', '거', '다', '정리', '하다']",10
16880,"['나', '는', '여동생', '이', '있다']",10
16881,"['(', 'SP', ':)', '딸', '두', '명', '있다', '둘', '이', '쌍둥이', '예요']",10
16882,"['할아버지', '댁', '은', '바닷가', '라서', '여름', '에', '가면', '물놀이', '를', '하다', '놀다']",10
16883,"['저', '랑', '제', '동생', '은', '쌍둥이', '에요']",10
16884,"['할아버지', '는', '희다', '머리', '가', '많다', '눈', '이', '나쁘다', '안경', '을', '써다']",10
16885,"['엄마', '뱃속', '에', '동생', '이', '있다', '다음', '달', '에', '동생', '이', '태어나다']",10
16886,"['(', 'SP', ':)', '니', '댁', '에', '가면', '맛있다', '걸', '많이', '먹다', '수', '있다', '좋다']",10
16887,"['(', 'SP', ':)', '엄마', '는', '화장', '안', '해도', '예쁘다']",10
16888,"['나다', '하다', '나다', '해보다', '싶다']",10
16889,"['(', 'SP', ':)', '엄마', '는', '키', '가', '작고', '안경', '을', '써다']",10
16890,"['너', '숙제', '다', '하다', '게임', '하다', '돼다']",10
16891,"['여름', '방학', '때', '울산', '이모', '님', '집', '에', '놀다', '갈다', '거', '예요']",10
16892,"['(', 'SP', ':', '할머니', ')', '네', '집', '근처', '바다', '가', '있다', '자주', '놀다', '가요']",10
16893,"['할아버지', '머리', '는', '하', '얘', '요']",10
16894,"['할아버지', '는', '책', '을', '보다', '때', '돋보기', '를', '써다']",10
16895,"['(', 'SP', ':)', '서다', '이름', '부르다', '때', '맨날', '헷갈리다']",10
16896,"['동생', '은', '제', '물건', '을', '자꾸', '가져가다']",10
16897,"['아빠', '회사', '가', '명동', '에', '있다', '주말', '에', '놀다', '간', '적', '이', '있다']",10
16898,"['아빠', '는', '주말', '에', '저', '랑', '놀다']",10
16899,"['나', '지금', '숙제', '하고', '있다']",10
16900,"['도', '아빠', '닮다', '그렇다', '키', '가', '크다']",10
16901,"['엄마', '는', '게임', '하다', '걸', '싫어하다', '이모', '네', '집', '에', '가면', '게임', '을', '실컷', '하다', '수', '있다']",10
16902,"['우리', '아빠', '는', '회사원', '이에요']",10
16903,"['우리', '엄마', '는', '선생님', '이야']",10
16904,"['(', 'SP', ':)', '멀다', '아직도', '저', '를', '애기', '라고', '불다']",10
16905,"['우리', '가족', '은', '네', '명', '이에요']",10
16906,"['모', '가', '열', '살', '생일', '선물', '로', '제', '가', '제일', '갖다', '싶다', '레고', '를', '사주다']",10
16907,"['이모', '는', '중학교', '영어', '선생님', '이에요']",10
16908,"['촌', '은', '나이', '가', '서른', '살이', '넘다', '결혼', '하다', '않다']",10
16909,"['내', '동생', '은', '유치원', '다니다']",10
16910,"['이모', '집', '에', '가면', '제', '가', '좋아하다', '사촌', '들', '과', '놀', '수', '있다', '벌써', '부터', '기대', '돼다']",10
16911,"['우리', '이모', '는', '미국', '살', '아']",10
16912,"['(', 'SP', ':)', '할머니', '가', '이', '모자', '뜨개질', '로', '만든싱', '거', '예요']",10
16913,"['이', '책', '다', '보다', '이제', '내', '가', '보다', '돼다']",10
16914,"['(', 'SP', ':)', '자전거', '어떻다', '타다', '가르치다', '주다']",10
16915,"['나', '이', '거', '볼', '거야', '조용하다', '해']",10
16916,"['우리', '할머니', '는', '요리', '를', '자다', '해', '요']",10
16917,"['삼촌', '이랑', '레고', '만들다', '게', '좋다']",10
16918,"['숙제', '하다', '해', '방해', '하다', '마']",10
16919,"['저', '랑', '제', '동생', '은', '세', '살', '차이', '가', '나요']",10
16920,"['고모', '네', '집다', '우리', '집', '이랑', '가깝다', '자주', '놀러와', '요']",10
16921,"['우리', '아빠', '는', '은행', '에서', '일해']",10
16922,"['우리', '집다', '고양이', '를', '키우다']",10
16923,"['고모', '랑', '게임', '하다', '게', '재밌다']",10
16924,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",10
16925,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '을', '해']",10
16926,"['고모', '네', '집', '에', '가면', '사촌', '이랑', '동생', '이랑', '같이', '놀다', '재밌다']",10
16927,"['동생', '이', '생기', '면', '잘', '하다', '줄', '거', '예요']",10
16928,"['엄마', '가', '밥', '먹다', '빨리', '나오다']",10
16929,"['삼촌', '은', '기타', '를', '자다', '치다']",10
16930,"['마는', '저', '한테', '항상', '양보', '하', '라고', '동생', '편', '만', '들다']",10
16931,"['(', 'SP', ':)', '우리', '아빠', '한테', '오빠', '라고', '불다']",10
16932,"['일학년', '때', '는', '아빠', '가', '아침', '에', '학교', '갈다', '때', '같이', '가다']",10
16933,"['엄마', '가', '제일', '좋다']",10
16934,"['엄마', '가', '학교', '에', '데리다', '오다', '때', '너무', '기다리다']",10
16935,"['늘다', '남동생', '하다', '명', '있다']",10
16936,"['아빠', '는', '저', '랑', '동생', '한테', '장난', '을', '많이', '치다']",10
16937,"['(', 'SP', ':)', '강아지', '를', '세', '마리나', '키우다', '엄청', '귀엽다']",10
16938,"['조립', '하다', '어렵다', '레고', '도', '고모', '가', '척척', '만들다', '줄다', '(', 'SP', ':', '용', ')']",10
16939,"['(', 'SP', ':', '하다', ')', '에', '하다', '번', '수원', '의', '할머니', '집', '에', '가요']",10
16940,"['시끄럽다', '떠들다', '얄밉다']",10
16941,"['(', 'SP', ':)', '이라서', '그렇다', '둘', '이', '정말', '똑같이', '생기다']",10
16942,"['엄마', '가', '티브이', '보다', '되다', '진짜']",10
16943,"['할아버지', '랑', '문구점', '에', '같이', '가기', '로', '약속', '하다']",10
16944,"['제', '동생', '은', '제', '말', '을', '자다', '안', '들다']",10
16945,"['늘다', '동생', '한테', '재미있다', '동화책', '을', '자주', '읽다']",10
16946,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",10
16947,"['할머니', '는', '희다', '머리', '가', '많다']",10
16948,"['할머니', '나', '(', 'SP', ':', '하다', ')', '외할아버지', '랑', '같이', '살다']",10
16949,"['멀다', '희다', '머리', '가', '많다', '염색', '을', '해', '요']",10
16950,"['우리', '집', '에', '강아지', '두', '마리', '있다']",10
16951,"['저', '는', '여동생', '이', '두', '명', '있다']",10
16952,"['우리', '삼촌', '은', '트남', '에', '있다']",10
16953,"['우리', '집', '에', '이모', '가', '주신', '고양이', '두', '마리', '있다']",10
16954,"['할머니', '집', '에', '놀다', '갈다', '때', '마다', '제', '가', '좋아하다', '음식', '을', '많이', '만들다', '줄다']",10
16955,"['리', '엄마', '가', '세상', '에서', '제일', '예쁘다']",10
16956,"['나다', '보여주다', '한번', '만', '해', '보다']",10
16957,"['저희', '할머니', '랑', '같이', '살다']",10
16958,"['촌', '방', '에', '가면', '컴퓨터', '가', '크다', '게', '있다']",10
16959,"['(', 'SP', ':)', '삼촌', '은', '남매', '사다']",10
16960,"['삼촌', '은', '내', '가', '말', '하다', '거', '다', '만들다', '주다']",10
16961,"['나다', '모르다', '엄마', '한테', '물어', '보다']",10
16962,"['우리', '아빠', '는', '키', '가', '크다']",10
16963,"['(', 'SP', ':', '늘다', ')', '동생', '이', '가끔', '미우다', '때', '가', '있다']",10
16964,"['저', '도', '엄마', '도', '좋다', '아빠', '도', '좋다']",10
16965,"['놀이터', '갈래', '엄마', '한테', '물어보다']",10
16966,"['맛있다', '나다', '하다', '입', '만']",10
16967,"['이모', '는', '저', '랑', '자다', '놀다', '주다']",10
16968,"['아빠', '랑', '자기', '전', '에', '침대', '에서', '책', '을', '읽다', '게', '좋다']",10
16969,"['우리', '아빠', '는', '웃음', '소리', '가', '되게', '크다']",10
16970,"['촌', '이', '오시', '면', '제', '방', '에서', '같이', '게임', '하다']",10
16971,"['희다', '몰티즈', '하다', '마리', '를', '키우다']",10
16972,"['삼촌', '이', '이번', '주말', '에', '숙모', '가', '되다', '분과', '같이', '오다', '하다']",10
16973,"['제', '생일', '은', '시월', '이에요']",9
16974,"['어제', '가', '우리', '아빠', '생일', '이다']",9
16975,"['내', '동생', '은', '겨울', '에', '태어나다']",9
16976,"['다음', '주', '에', '할아버지', '생신', '이래', '요']",9
16977,"['오늘', '은', '우리', '엄마', '생일', '이에요']",9
16978,"['할머니', '생신', '은', '다음', '날다']",9
16979,"['아빠', '생일', '이어서', '생일', '카드', '써다']",9
16980,"['엄마', '생일', '에', '맛있다', '거', '먹다', '갈다', '거래', '요']",9
16981,"['하다', '달', '에', '하다', '번', '수원', '에', '할머니', '집', '에', '가요']",9
16982,"['우리', '아빠', '는', '웃음', '소리', '가', '되게', '크다']",9
16983,"['저', '는', '엄마', '가', '제일', '좋다']",9
16984,"['이모', '는', '엄마', '보다', '나이', '가', '많다', '엄마', '랑', '많이', '닮다']",9
16985,"['저', '랑', '제', '동생', '은', '쌍둥이', '에요']",9
16986,"['이모', '집', '에', '들어가다', '제', '가', '좋아하다', '삼촌', '들', '과', '놀', '수', '있다', '벌써', '부터', '기', '다가', '되다']",9
16987,"['우리', '집', '에는', '이모', '가', '주신', '고양이', '가', '두', '마리', '있다']",9
16988,"['우리', '엄마', '는', '키', '가', '작고', '안경', '을', '써다']",9
16989,"['아빠', '는', '저', '랑', '동생', '한테', '장난', '을', '많이', '치다']",9
16990,"['아빠', '는', '주말', '에', '저', '랑', '자다', '놀다']",9
16991,"['아빠', '랑', '자기', '전', '에', '침대', '에서', '책', '읽다', '게', '좋다']",9
16992,"['엄마', '는', '게임', '하다', '걸', '싫어하다', '이모', '네', '집', '에', '가면', '게임', '실컷', '하다', '수', '있다']",9
16993,"['우리', '엄마', '는', '세상', '에서', '제일', '예쁘다']",9
16994,"['삼촌', '은', '딸', '이', '두', '명', '있다', '둘', '이', '쌍둥이', '예요']",9
16995,"['고모', '네', '집다', '우리', '집', '이랑', '가깝다', '자주', '놀다', '가요']",9
16996,"['고모', '가', '열', '살', '생일', '선물', '로', '제', '가', '제일', '갖다', '싶다', '레고', '를', '사주다']",9
16997,"['할머니', '댁', '에', '가면', '맛있다', '걸', '많이', '먹다', '수', '있다', '좋다']",9
16998,"['고모', '는', '우리', '아빠', '한테', '오빠', '라고', '불다']",9
16999,"['제', '동생', '은', '제', '물건', '자꾸', '가져가다']",9
17000,"['삼촌', '은', '내', '가', '말', '하다', '거', '다', '들다', '주다']",9
17001,"['엄마', '가', '학교', '에', '데리다', '오다', '때', '가', '너무', '기다리다']",9
17002,"['우리', '집다', '고양이', '를', '키우다']",9
17003,"['이모', '는', '강아지', '를', '세', '마리나', '키우다', '엄청', '귀엽다']",9
17004,"['삼촌', '은', '나이', '가', '서른', '살이', '넘다', '결혼', '은', '하다', '않다']",9
17005,"['할머니', '네', '집', '근처', '에', '바다', '가', '있다', '자주', '놀다', '가요']",9
17006,"['저희', '는', '할머니', '랑', '같이', '살다']",9
17007,"['우리', '할머니', '가', '이', '모자', '뜨개질', '로', '만들다', '거', '예요']",9
17008,"['저', '는', '여동생', '이', '두', '명', '있다']",9
17009,"['할아버지', '댁', '은', '바닷가', '라서', '여름', '에', '가면', '물놀이', '를', '하다', '놀다']",9
17010,"['할머니', '는', '아직도', '저', '를', '애기', '라고', '불다']",9
17011,"['할아버지', '는', '머리', '가', '하', '얘', '요']",9
17012,"['할머니', '는', '희다', '머리', '가', '많다']",9
17013,"['조립', '하다', '어렵다', '레고', '도', '고모', '가', '척척', '만들다', '줄다']",9
17014,"['삼촌', '이랑', '레고', '만들다', '게', '좋다']",9
17015,"['할아버지', '는', '희다', '머리', '가', '많다', '눈', '이', '(', 'SP', ':)', '나쁘다', '안경', '을', '써다']",9
17016,"['할머니', '는', '희다', '머리', '가', '많다', '염색', '을', '해', '요']",9
17017,"['아빠', '회사', '가', '명동', '에', '있다', '주말', '에', '놀다', '간', '적', '이', '있다', '(', 'NO', ':)']",9
17018,"['여름', '방학', '때', '울산', '이', '모집', '에', '놀다', '갈다', '거', '에요']",9
17019,"['저', '는', '할머니', '외', '(', 'SP', ':', '할아버지', ')', '랑', '같이', '살다']",9
17020,"['이모', '는', '저', '랑', '자다', '놀다', '주다']",9
17021,"['일학년', '때', '는', '아빠', '가', '아침', '에', '학교', '갈다', '때', '같이', '가다']",9
17022,"['이모', '는', '중학교', '영어', '선생님', '이에요']",9
17023,"['할머니', '집', '에', '놀다', '갈다', '때', '마다', '제', '가', '좋아하다', '음식', '을', '많이', '만들다', '줄다']",9
17024,"['고모', '랑', '주말', '마다', '레고', '하다', '게', '너무', '재밌다']",9
17025,"['삼촌', '방', '에', '가면', '컴퓨터', '가', '크다', '게', '있다']",9
17026,"['우리', '집', '에', '강아지', '두', '마리', '가', '있다']",9
17027,"['쌍둥이', '라서', '그렇다', '둘', '이', '정말', '똑같이', '생기다']",9
17028,"['엄마', '랑', '삼촌', '은', '남매', '사다']",9
17029,"['할아버지', '는', '책', '을', '보다', '때', '돋보기', '를', '써다']",9
17030,"['그래서', '이름', '부르다', '때', '맨날', '헷갈리다']",9
17031,"['고모', '네', '집', '에', '가면', '사촌', '동생', '이랑', '같이', '놀다', '재밌다']",9
17032,"['저', '도', '아빠', '닮다', '그렇다', '키', '가', '크다']",9
17033,"['우리', '엄마', '는', '화장', '안', '해도', '예쁘다']",9
17034,"['삼촌', '이', '오시', '면', '제', '방', '에', '같이', '게임', '하다']",9
17035,"['삼촌', '은', '기타', '자다', '치다']",9
17036,"['우리', '아빠', '는', '키', '가', '크다']",9
17037,"['저', '랑', '제', '동생', '은', '세', '살', '차이', '가', '나요']",9
17038,"['엄마', '뱃속', '에', '동생', '이', '있다', '그다음', '달', '에', '동생', '이', '태어나다']",9
17039,"['고모', '랑', '게임', '하다', '게', '재밌다']",9
17040,"['엄마', '가', '자전거', '어떻다', '타다', '가르치다', '주다']",9
17041,"['우리', '아빠', '는', '회사원', '이에요']",9
17042,"['삼촌', '이', '이번', '주말', '에', '숙모', '가', '되다', '분과', '같이', '오다', '하다']",9
17043,"['엄마', '는', '저', '한테', '항상', '양보', '하', '라고', '하다', '동생', '편', '만', '들다']",9
17044,"['할아버지', '랑', '문구점', '같이', '가기', '로', '약속', '하다']",9
17045,"['저', '는', '동생', '한테', '재미있다', '동화책', '을', '자주', '읽다']",9
17046,"['우리', '할머니', '는', '요리', '를', '잘', '하다']",9
17047,"['저', '는', '엄마', '도', '좋다', '아빠', '도', '좋다']",9
17048,"['우리', '아빠', '는', '은행', '에서', '일해']",9
17049,"['우리', '이모', '는', '미국', '살', '아']",9
17050,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",9
17051,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '을', '해']",9
17052,"['이', '책', '다', '보다', '이제', '내', '가', '보다', '돼다']",9
17053,"['밥', '먹다', '하래', '이', '거', '다', '정리', '하다']",9
17054,"['저희', '는', '몰티즈', '하다', '마리', '를', '키우다']",9
17055,"['나', '숙제', '하다', '해', '방해', '하다', '마']",9
17056,"['동생', '이', '생기', '면', '잘', '하다', '줄', '(', 'SP', ':', '수', ')', '거', '예요']",9
17057,"['엄마', '가', '티비', '보다', '되다', '진짜']",9
17058,"['시끄럽다', '떠들다', '얄밉다']",9
17059,"['나다', '보여주다', '한번', '만', '해', '보다']",9
17060,"['저', '는', '동생', '이', '가끔', '미우다', '때', '가', '있다']",9
17061,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",9
17062,"['나다', '모르다', '엄마', '한테', '물어', '보다']",9
17063,"['우리', '삼촌', '은', '베트남', '에', '있다']",9
17064,"['우리', '가족', '은', '네', '명', '이야']",9
